kpi_metric_id,task_id,resource_ids,task_weight,resource_weight
39,191,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.2458456043366824,"[0.04241103306412697, 0.021080290898680687, 0.024867188185453415, 0.02730049192905426, 0.01785152405500412, 0.014148353599011898, 0.006823600735515356, 0.013668564148247242, 0.013567687012255192, 0.013855704106390476, 0.02795783057808876, 0.028960783034563065, 0.012715225107967854, 0.029987318441271782, 0.010158173739910126, 0.041502032428979874, 0.023225320503115654, 0.033732473850250244, 0.03521990031003952, 0.0156214265152812, 0.023380286991596222, 0.0075829592533409595, 0.030537961050868034, 0.013724149204790592, 0.03858804702758789, 0.025726892054080963, 0.00326496921479702, 0.029489461332559586, 0.021917274221777916, 0.02365175634622574, 0.017829375341534615, 0.011709782294929028, 0.0020310496911406517, 0.018078789114952087, 0.030139263719320297, 0.03329161927103996, 0.03337497264146805, 0.018831439316272736, 0.015424156561493874, 0.029449202120304108, 0.021913805976510048, 0.02136760950088501, 0.041317373514175415, 0.006675634533166885, 0.011459066532552242, 0.020446566864848137, 0.016598835587501526, 0.018378015607595444, 0.02216825634241104, 0.012109972536563873]"
39,192,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.164737111875211,"[0.009336552582681179, 0.006614083424210548, 0.04027996212244034, 0.02439742721617222, 0.0102605689316988, 0.01969260908663273, 0.030507836490869522, 0.03317340090870857, 0.026334643363952637, 0.02122017741203308, 0.007834423333406448, 0.0023747084196656942, 0.024709759280085564, 0.00738369720056653, 0.013672970235347748, 0.0017066673608496785, 0.00812511332333088, 0.026003554463386536, 0.02643662691116333, 0.01427262183278799, 0.014635277912020683, 0.022617250680923462, 0.02714056521654129, 0.021173078566789627, 0.030529111623764038, 0.036954037845134735, 0.015600079670548439, 0.03547133877873421, 0.003545427694916725, 0.028528548777103424, 0.021958522498607635, 0.03136972710490227, 0.010139795951545238, 0.023424603044986725, 0.03753780946135521, 0.02191476710140705, 0.008329170756042004, 0.041810907423496246, 0.019151613116264343, 0.022601773962378502, 0.00963115319609642, 0.025303110480308533, 0.018112603574991226, 0.013607681728899479, 0.016518035903573036, 0.010316281579434872, 0.02982841059565544, 0.022385478019714355, 0.010851776227355003, 0.040004752576351166]"
39,193,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.2064023562425673,"[0.016377044841647148, 0.013579931110143661, 0.0400189533829689, 0.010950727388262749, 0.04127337038516998, 0.016314858570694923, 0.01876239851117134, 0.022701112553477287, 0.03689982742071152, 0.01496906764805317, 0.02563498541712761, 0.010529699735343456, 0.008562255650758743, 0.025219470262527466, 0.02115977182984352, 0.017239412292838097, 0.018275748938322067, 0.021699056029319763, 0.0334555022418499, 0.015447381883859634, 0.011572441086173058, 0.018039492890238762, 0.01742417924106121, 0.01975325495004654, 0.030001385137438774, 0.02469446510076523, 0.008253989741206169, 0.01636427827179432, 0.008187489584088326, 0.003988303244113922, 0.006698921322822571, 0.011630695313215256, 0.032104287296533585, 0.03666171431541443, 0.027223162353038788, 0.025578143075108528, 0.012368502095341682, 0.026849152520298958, 0.021293407306075096, 0.008707065135240555, 0.020948359742760658, 0.01996805891394615, 0.028592029586434364, 0.02027195692062378, 0.020658545196056366, 0.015036337077617645, 0.010172463953495026, 0.0059370361268520355, 0.03415068984031677, 0.029828188940882683]"
39,194,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.1772908822756771,"[0.00713162450119853, 0.005454441532492638, 0.027750076726078987, 0.019999895244836807, 0.017430506646633148, 0.028457337990403175, 0.023396503180265427, 0.006557639222592115, 0.004394897259771824, 0.032480187714099884, 0.0069176931865513325, 0.028099242597818375, 0.023218248039484024, 0.011258590035140514, 0.0031637935899198055, 0.016997890546917915, 0.01915637031197548, 0.02781275473535061, 0.025563426315784454, 0.012404922395944595, 0.03467467054724693, 0.01963183842599392, 0.027673419564962387, 0.015460184775292873, 0.04295932501554489, 0.013969579711556435, 0.02860734798014164, 0.02239431068301201, 0.006971817463636398, 0.03609159588813782, 0.02158408984541893, 0.014605667442083359, 0.01945187896490097, 0.02755233272910118, 0.014328132383525372, 0.023569025099277496, 0.017831124365329742, 0.019626276567578316, 0.017083115875720978, 0.017996925860643387, 0.040166258811950684, 0.02404719777405262, 0.0272164698690176, 0.02544107660651207, 0.0007017579628154635, 0.019276835024356842, 0.009467042982578278, 0.0294394101947546, 0.044205717742443085, 0.03748830407857895]"
39,195,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.205724045269862,"[0.04241103306412697, 0.021080290898680687, 0.024867188185453415, 0.02730049192905426, 0.01785152405500412, 0.014148353599011898, 0.006823600735515356, 0.013668564148247242, 0.013567687012255192, 0.013855704106390476, 0.02795783057808876, 0.028960783034563065, 0.012715225107967854, 0.029987318441271782, 0.010158173739910126, 0.041502032428979874, 0.023225320503115654, 0.033732473850250244, 0.03521990031003952, 0.0156214265152812, 0.023380286991596222, 0.0075829592533409595, 0.030537961050868034, 0.013724149204790592, 0.03858804702758789, 0.025726892054080963, 0.00326496921479702, 0.029489461332559586, 0.021917274221777916, 0.02365175634622574, 0.017829375341534615, 0.011709782294929028, 0.0020310496911406517, 0.018078789114952087, 0.030139263719320297, 0.03329161927103996, 0.03337497264146805, 0.018831439316272736, 0.015424156561493874, 0.029449202120304108, 0.021913805976510048, 0.02136760950088501, 0.041317373514175415, 0.006675634533166885, 0.011459066532552242, 0.020446566864848137, 0.016598835587501526, 0.018378015607595444, 0.02216825634241104, 0.012109972536563873]"
40,196,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.2326097633965883,"[0.03256620839238167, 0.018057193607091904, 0.04697524756193161, 0.02653663046658039, 0.011621612124145031, 0.030120452865958214, 0.0349225252866745, 0.02004161849617958, 0.031186722218990326, 0.020161885768175125, 0.035076290369033813, 0.03435085341334343, 0.015570077113807201, 0.028776729479432106, 0.03047822043299675, 0.020098349079489708, 0.010050597600638866, 0.022529803216457367, 0.009465262293815613, 0.012920273467898369, 0.014810209162533283, 0.036985743790864944, 0.016701430082321167, 0.014249561354517937, 0.030244359746575356, 0.02418673038482666, 0.029139170423150063, 0.03545384854078293, 0.016184622421860695, 0.012885672971606255, 0.02384110353887081, 0.024334298446774483, 0.01710495725274086, 0.005858051590621471, 0.02864852361381054, 0.012955015525221825, 0.004773255437612534, 0.02704540267586708, 0.012169905938208103, 0.02838946133852005, 0.001674547791481018, 0.019207552075386047, 0.02306341379880905, 0.0016486899694427848, 0.023088837042450905, 0.015752820298075676, 0.01309391763061285, 0.013071391731500626, 0.013695924542844296, 0.020178893581032753]"
40,197,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.2340818688507352,"[0.02576836571097374, 0.0074627213180065155, 0.03513449430465698, 0.013821528293192387, 0.012623265385627747, 0.013861601240932941, 0.03348355367779732, 0.013956568203866482, 0.010456177406013012, 0.028053928166627884, 0.02487167716026306, 0.024763302877545357, 0.017737112939357758, 0.012226689606904984, 0.011354831978678703, 0.03377602994441986, 0.010888079181313515, 0.011999739333987236, 0.017322354018688202, 0.04409429803490639, 0.04771514981985092, 0.03749953210353851, 0.03223526105284691, 0.012893341481685638, 0.009822271764278412, 0.010062954388558865, 0.03316473215818405, 0.007558492943644524, 0.017180925235152245, 0.028343718498945236, 0.019164230674505234, 0.006848885677754879, 0.007383533287793398, 0.006676998920738697, 0.03092094324529171, 0.007636365946382284, 0.034244898706674576, 0.028865963220596313, 0.01323620043694973, 0.014004943892359734, 0.03641599416732788, 0.01713317632675171, 0.02030104584991932, 0.029368970543146133, 0.006764342542737722, 0.018650338053703308, 0.021764466539025307, 0.021095626056194305, 0.029643313959240913, 0.006872714031487703]"
40,198,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.1916683802559008,"[0.010658815503120422, 0.024124179035425186, 0.009931877255439758, 0.02643647789955139, 0.01345369778573513, 0.03510541096329689, 0.01615821197628975, 0.01949377730488777, 0.017817525193095207, 0.020359642803668976, 0.014390939846634865, 0.02687966451048851, 0.011164841242134571, 0.02465558424592018, 0.019201908260583878, 0.05367032811045647, 0.007658430840820074, 0.020066527649760246, 0.028845535591244698, 0.011584226042032242, 0.02520933374762535, 0.02591089718043804, 0.004811588674783707, 0.02583666518330574, 0.01423223502933979, 0.028719015419483185, 0.014469662681221962, 0.034489549696445465, 0.02121667005121708, 0.01923282817006111, 0.012379033491015434, 0.009854714386165142, 0.029445350170135498, 0.009057166054844856, 0.009952601045370102, 0.03155020251870155, 0.031738556921482086, 0.03704489767551422, 0.007837378419935703, 0.008563531562685966, 0.007737412583082914, 0.023989873006939888, 0.019089171662926674, 0.022026609629392624, 0.029606344178318977, 0.033389173448085785, 0.04000881686806679, 0.008191714063286781, 0.023907462134957314, 0.039635930210351944]"
40,199,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.1344386490923803,"[0.00885087437927723, 0.0210629403591156, 0.01267034187912941, 0.03488415852189064, 0.03687316179275513, 0.016461409628391266, 0.026493817567825317, 0.02877901867032051, 0.01587638258934021, 0.019367188215255737, 0.011173486709594727, 0.027848705649375916, 0.019590118899941444, 0.029681943356990814, 0.018455930054187775, 0.03191939368844032, 0.019669394940137863, 0.014856915920972824, 0.013139430433511734, 0.028912905603647232, 0.038339681923389435, 0.027763722464442253, 0.043275829404592514, 0.009843816980719566, 0.02028236724436283, 0.026678133755922318, 0.005877191200852394, 0.03280897065997124, 0.03840743377804756, 0.028577785938978195, 0.015004811808466911, 0.01295732706785202, 0.02441478706896305, 0.017967887222766876, 0.0195064228028059, 0.012839043512940407, 0.02114741876721382, 0.010178702883422375, 0.03310006111860275, 0.006986761000007391, 0.03773658350110054, 0.020759105682373047, 0.009885701350867748, 0.013699445873498917, 0.021813835948705673, 0.00746674370020628, 0.03397272154688835, 0.027701236307621002, 0.015400227159261703, 0.028198881074786186]"
40,200,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.207201338404395,"[0.03256620839238167, 0.018057193607091904, 0.04697524756193161, 0.02653663046658039, 0.011621612124145031, 0.030120452865958214, 0.0349225252866745, 0.02004161849617958, 0.031186722218990326, 0.020161885768175125, 0.035076290369033813, 0.03435085341334343, 0.015570077113807201, 0.028776729479432106, 0.03047822043299675, 0.020098349079489708, 0.010050597600638866, 0.022529803216457367, 0.009465262293815613, 0.012920273467898369, 0.014810209162533283, 0.036985743790864944, 0.016701430082321167, 0.014249561354517937, 0.030244359746575356, 0.02418673038482666, 0.029139170423150063, 0.03545384854078293, 0.016184622421860695, 0.012885672971606255, 0.02384110353887081, 0.024334298446774483, 0.01710495725274086, 0.005858051590621471, 0.02864852361381054, 0.012955015525221825, 0.004773255437612534, 0.02704540267586708, 0.012169905938208103, 0.02838946133852005, 0.001674547791481018, 0.019207552075386047, 0.02306341379880905, 0.0016486899694427848, 0.023088837042450905, 0.015752820298075676, 0.01309391763061285, 0.013071391731500626, 0.013695924542844296, 0.020178893581032753]"
41,201,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.0891362787162933,"[0.0238517913967371, 0.020796744152903557, 0.033712927252054214, 0.01957361400127411, 0.004355425015091896, 0.028241343796253204, 0.03676125407218933, 0.010376705788075924, 0.030246224254369736, 0.019671477377414703, 0.03684861585497856, 0.03324533998966217, 0.03574410825967789, 0.010462896898388863, 0.025616995990276337, 0.04414081200957298, 0.03991496562957764, 0.026507234200835228, 0.01769307814538479, 0.015897631645202637, 0.008252367377281189, 0.025952855125069618, 0.02758726291358471, 0.008541378192603588, 0.029656408354640007, 0.02298058196902275, 0.02703436091542244, 0.010790221393108368, 0.003938526846468449, 0.011294543743133545, 0.01376860961318016, 0.035879556089639664, 0.01672309637069702, 0.0032835640013217926, 0.011356030590832233, 0.02599017322063446, 0.017243416979908943, 0.0009017402189783752, 0.025160998106002808, 0.021746262907981873, 0.012087881565093994, 0.009294533170759678, 0.014997348189353943, 0.004420862998813391, 0.01795555278658867, 0.028917433694005013, 0.002265729010105133, 0.018809542059898376, 0.028300775215029716, 0.032666727900505066]"
41,202,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.1705279457815823,"[0.03628086298704147, 0.009167042560875416, 0.004871457815170288, 0.01472457591444254, 0.008265884593129158, 0.00623112078756094, 0.026508565992116928, 0.010625012218952179, 0.01568194292485714, 0.03237966075539589, 0.04402558133006096, 0.040342990309000015, 0.025428814813494682, 0.034812573343515396, 0.015934709459543228, 0.011323099955916405, 0.018900256603956223, 0.04488757252693176, 0.015191302634775639, 0.011703984811902046, 0.006557424087077379, 0.021415360271930695, 0.013357412070035934, 0.0206905584782362, 0.0339341014623642, 0.03066445328295231, 0.0347653403878212, 0.028626030310988426, 0.0033495998941361904, 0.012825539335608482, 0.02123590186238289, 0.013006338849663734, 0.030576355755329132, 0.011439023539423943, 0.017851300537586212, 0.025400949642062187, 0.013109501451253891, 0.007128160446882248, 0.008867118507623672, 0.006648460868746042, 0.005445318296551704, 0.040016673505306244, 0.012111151590943336, 0.014198591001331806, 0.01035304181277752, 0.017114590853452682, 0.03263358771800995, 0.038367729634046555, 0.03485148400068283, 0.01886003091931343]"
41,203,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.1417769989426067,"[0.04315173253417015, 0.017935018986463547, 0.008114189840853214, 0.012128962203860283, 0.03646092489361763, 0.03207410126924515, 0.015433486551046371, 0.018554367125034332, 0.03535149618983269, 0.03388094902038574, 0.028738047927618027, 0.02769796922802925, 0.016192207112908363, 0.02215075120329857, 0.005660422146320343, 0.00944036990404129, 0.01910550519824028, 0.028523022308945656, 0.005014672875404358, 0.012300102971494198, 0.024668987840414047, 0.0103827603161335, 0.012946787290275097, 0.03716488927602768, 0.02709929645061493, 0.015374386683106422, 0.01007855124771595, 0.004445534665137529, 0.004788733087480068, 0.006587252952158451, 0.02137932926416397, 0.030262291431427002, 0.031945761293172836, 0.012264620512723923, 0.01882925257086754, 0.023827703669667244, 0.015445174649357796, 0.0021004462614655495, 0.0028753401711583138, 0.021327655762434006, 0.029347335919737816, 0.03538346663117409, 0.03508149832487106, 0.008772088214755058, 0.05017440766096115, 0.019019627943634987, 0.01738404668867588, 0.04021601378917694, 0.012958905659615993, 0.021848350763320923]"
41,204,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.3505304970496199,"[0.011903300881385803, 0.0062996093183755875, 0.005369127728044987, 0.0036731883883476257, 0.01606687158346176, 0.043111320585012436, 0.006488064303994179, 0.014439730904996395, 0.032146260142326355, 0.020603366196155548, 0.0030255652964115143, 0.03785008564591408, 0.013100211508572102, 0.031042881309986115, 0.020317284390330315, 0.026360666379332542, 0.01871141605079174, 0.04177526757121086, 0.041296251118183136, 0.007257964927703142, 0.023329488933086395, 0.026134761050343513, 0.01074608787894249, 0.012743199244141579, 0.031354133039712906, 0.012478628195822239, 0.02857072465121746, 0.028304599225521088, 0.015757150948047638, 0.024017764255404472, 0.018101995810866356, 0.022623371332883835, 0.024417603388428688, 0.006860267370939255, 0.03357961028814316, 0.027189232409000397, 0.026556245982646942, 0.025113960728049278, 0.007958303205668926, 0.033815592527389526, 0.0402490496635437, 0.010348260402679443, 0.020913343876600266, 0.0171809121966362, 0.02399912104010582, 0.01615089550614357, 0.007162881549447775, 0.026927221566438675, 0.021016718819737434, 0.02171684056520462]"
41,205,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.2480282795098975,"[0.0238517913967371, 0.020796744152903557, 0.033712927252054214, 0.01957361400127411, 0.004355425015091896, 0.028241343796253204, 0.03676125407218933, 0.010376705788075924, 0.030246224254369736, 0.019671477377414703, 0.03684861585497856, 0.03324533998966217, 0.03574410825967789, 0.010462896898388863, 0.025616995990276337, 0.04414081200957298, 0.03991496562957764, 0.026507234200835228, 0.01769307814538479, 0.015897631645202637, 0.008252367377281189, 0.025952855125069618, 0.02758726291358471, 0.008541378192603588, 0.029656408354640007, 0.02298058196902275, 0.02703436091542244, 0.010790221393108368, 0.003938526846468449, 0.011294543743133545, 0.01376860961318016, 0.035879556089639664, 0.01672309637069702, 0.0032835640013217926, 0.011356030590832233, 0.02599017322063446, 0.017243416979908943, 0.0009017402189783752, 0.025160998106002808, 0.021746262907981873, 0.012087881565093994, 0.009294533170759678, 0.014997348189353943, 0.004420862998813391, 0.01795555278658867, 0.028917433694005013, 0.002265729010105133, 0.018809542059898376, 0.028300775215029716, 0.032666727900505066]"
42,206,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.1048162102779743,"[0.02825201116502285, 0.010904195718467236, 0.035372063517570496, 0.003292345441877842, 0.017518486827611923, 0.006818436086177826, 0.02037600614130497, 0.0012028797063976526, 0.005017363466322422, 0.01490935031324625, 0.008075842633843422, 0.039881981909275055, 0.039018645882606506, 0.03816493973135948, 0.006770353764295578, 0.01125329826027155, 0.02292833849787712, 0.03157056123018265, 0.02726747654378414, 0.02565956674516201, 0.00292028347030282, 0.018269652500748634, 0.01648538187146187, 0.033253490924835205, 0.030370604246854782, 0.020363371819257736, 0.03223701938986778, 0.04726172611117363, 0.009852409362792969, 0.0072852615267038345, 0.033830128610134125, 0.01198677159845829, 0.013647288084030151, 0.025042202323675156, 0.03945441544055939, 0.013104929588735104, 0.019839752465486526, 0.0066264234483242035, 0.018713975325226784, 0.023349225521087646, 0.0226071048527956, 0.024396706372499466, 0.005277127958834171, 0.006466891150921583, 0.014806515537202358, 0.01832801103591919, 0.01926293969154358, 0.03321532905101776, 0.02193116769194603, 0.025249022990465164]"
42,207,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.1094568604660124,"[0.019236156716942787, 0.02635115012526512, 0.02599545568227768, 0.04652130603790283, 0.030811958014965057, 0.0222940631210804, 0.022040193900465965, 0.02304857224225998, 0.01598360389471054, 0.02019912749528885, 0.03150587156414986, 0.036214351654052734, 0.030833076685667038, 0.01796942576766014, 0.002865850692614913, 0.02294466644525528, 0.0033695134334266186, 0.026280440390110016, 0.01297888532280922, 0.009817739017307758, 0.009589854627847672, 0.0008314868900924921, 0.020416438579559326, 0.021887503564357758, 0.03646969795227051, 0.008081953972578049, 0.014529446139931679, 0.0026407663244754076, 0.01650593802332878, 0.029596984386444092, 0.011760609224438667, 0.036757826805114746, 0.026763008907437325, 0.008952643722295761, 0.03460369259119034, 0.014527209103107452, 0.01894531026482582, 0.024239256978034973, 0.02606494352221489, 0.001396739506162703, 0.025183044373989105, 0.019075604155659676, 0.033365316689014435, 0.01584702543914318, 0.03263214975595474, 0.006171596702188253, 0.028872329741716385, 0.006662947591394186, 0.03746482729911804, 0.021873783320188522]"
42,208,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.1023451775424634,"[0.03474549949169159, 0.03238602727651596, 0.024754522368311882, 0.01004855427891016, 0.0431695394217968, 0.008887963369488716, 0.018729358911514282, 0.03044782392680645, 0.01498965360224247, 0.030287571251392365, 0.012104412540793419, 0.010329103097319603, 0.028038281947374344, 0.01861412450671196, 0.025861326605081558, 0.0377909354865551, 0.03144543245434761, 0.016720224171876907, 0.03233209252357483, 0.026163876056671143, 0.01338784396648407, 0.019710052758455276, 0.033782631158828735, 0.028807468712329865, 0.002163579221814871, 0.015435894019901752, 0.012358869425952435, 0.014094684273004532, 0.03451799601316452, 0.020162614062428474, 0.04413972049951553, 0.02238396555185318, 0.01470271684229374, 0.023801680654287338, 0.01279540080577135, 0.014750868082046509, 0.027050703763961792, 0.018690986558794975, 0.033870890736579895, 0.02297673188149929, 0.018004676327109337, 0.01432722620666027, 0.00959634780883789, 0.018588317558169365, 0.028880849480628967, 0.017658768221735954, 0.03348684683442116, 0.015295780263841152, 0.014119095169007778, 0.035477496683597565]"
42,209,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.3538178723670335,"[0.028108445927500725, 0.015329122543334961, 0.012671560049057007, 0.00849802978336811, 0.02281385287642479, 0.01256006583571434, 0.012489610351622105, 0.026504352688789368, 0.025503046810626984, 0.017618320882320404, 0.028380848467350006, 0.024318907409906387, 0.014294966123998165, 0.02015714719891548, 0.015630073845386505, 0.032155852764844894, 0.029329311102628708, 0.009329868480563164, 0.020096443593502045, 0.035950176417827606, 0.014396058395504951, 0.04264214634895325, 0.023319195955991745, 0.009660456329584122, 0.022604651749134064, 0.023102985695004463, 0.012708826921880245, 0.00889177992939949, 0.015508618205785751, 0.016393661499023438, 0.03532281145453453, 0.011724425479769707, 0.02952541783452034, 0.027423158288002014, 0.01824171282351017, 0.01976817287504673, 0.033886052668094635, 0.006989471148699522, 0.035939883440732956, 0.045447416603565216, 0.012649786658585072, 0.007247267756611109, 0.04385492205619812, 0.019426193088293076, 0.03948978707194328, 0.01367174182087183, 0.016083484515547752, 0.034302301704883575, 0.03580367937684059, 0.015377111732959747]"
42,210,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50]",0.3295638793465163,"[0.02825201116502285, 0.010904195718467236, 0.035372063517570496, 0.003292345441877842, 0.017518486827611923, 0.006818436086177826, 0.02037600614130497, 0.0012028797063976526, 0.005017363466322422, 0.01490935031324625, 0.008075842633843422, 0.039881981909275055, 0.039018645882606506, 0.03816493973135948, 0.006770353764295578, 0.01125329826027155, 0.02292833849787712, 0.03157056123018265, 0.02726747654378414, 0.02565956674516201, 0.00292028347030282, 0.018269652500748634, 0.01648538187146187, 0.033253490924835205, 0.030370604246854782, 0.020363371819257736, 0.03223701938986778, 0.04726172611117363, 0.009852409362792969, 0.0072852615267038345, 0.033830128610134125, 0.01198677159845829, 0.013647288084030151, 0.025042202323675156, 0.03945441544055939, 0.013104929588735104, 0.019839752465486526, 0.0066264234483242035, 0.018713975325226784, 0.023349225521087646, 0.0226071048527956, 0.024396706372499466, 0.005277127958834171, 0.006466891150921583, 0.014806515537202358, 0.01832801103591919, 0.01926293969154358, 0.03321532905101776, 0.02193116769194603, 0.025249022990465164]"
